               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.082833,            0.023611,            0.046436,             0.14016,             0.56825,             0.19895,            0.056812,              0.0615,            0.015734,            0.040663,           0.0033086,           0.0033086,            0.070222
                   1,             0.06137,            0.014302,            0.038277,             0.30411,             0.47538,              0.3926,              0.1487,            0.047136,            0.011856,            0.028355,           0.0065981,           0.0065981,            0.040178
                   2,            0.062202,            0.010598,            0.026133,             0.39397,              0.5953,             0.50326,             0.13622,            0.060201,           0.0083671,             0.01705,           0.0098436,           0.0098436,            0.010091
                   3,            0.058272,           0.0092661,            0.020116,             0.43356,             0.67493,             0.55002,             0.13803,            0.061042,           0.0070769,            0.010522,            0.009802,            0.009802,            0.009802
                   4,            0.051598,           0.0081176,            0.013333,             0.85637,             0.75398,             0.87498,             0.41176,            0.038751,           0.0075179,           0.0084128,            0.009802,            0.009802,            0.009802
                   5,            0.046496,           0.0071228,            0.011447,             0.80319,             0.77294,             0.86222,             0.33865,            0.044075,           0.0063357,           0.0080096,            0.009736,            0.009736,            0.009736
                   6,            0.045225,           0.0069825,           0.0099184,             0.85228,             0.81958,             0.89304,              0.3403,            0.041891,           0.0079744,           0.0090531,             0.00967,             0.00967,             0.00967
                   7,            0.043971,           0.0071561,           0.0077821,             0.89775,             0.92111,             0.95128,             0.45933,            0.036898,           0.0060533,           0.0038304,            0.009604,            0.009604,            0.009604
                   8,            0.043466,           0.0069373,           0.0063516,             0.88237,             0.90502,             0.94122,             0.42499,            0.037624,           0.0060398,           0.0040756,            0.009538,            0.009538,            0.009538
                   9,            0.040717,           0.0062782,           0.0056359,             0.93947,             0.90734,             0.97159,             0.44588,            0.038801,           0.0060919,           0.0031892,            0.009472,            0.009472,            0.009472
                  10,            0.039952,           0.0065484,           0.0046918,             0.94516,             0.93363,             0.96687,             0.46925,            0.035696,           0.0056805,           0.0028835,            0.009406,            0.009406,            0.009406
                  11,            0.039892,           0.0062344,           0.0054723,             0.96609,             0.92614,             0.98073,             0.51905,            0.033922,           0.0059675,            0.003537,             0.00934,             0.00934,             0.00934
                  12,            0.037845,           0.0062319,            0.004749,             0.94307,             0.94605,             0.95985,             0.43973,            0.037408,           0.0056912,           0.0021207,            0.009274,            0.009274,            0.009274
                  13,            0.038188,           0.0062831,           0.0048187,             0.93454,             0.96572,             0.97564,             0.46562,            0.035246,           0.0057834,           0.0021871,            0.009208,            0.009208,            0.009208
                  14,            0.037764,           0.0059337,           0.0043339,             0.96789,              0.9767,             0.98345,             0.52387,            0.033293,           0.0055709,           0.0014847,            0.009142,            0.009142,            0.009142
                  15,            0.037804,           0.0059985,           0.0043287,             0.96659,              0.9645,              0.9852,              0.5208,            0.033495,           0.0056882,            0.001641,            0.009076,            0.009076,            0.009076
                  16,            0.036845,            0.006355,           0.0039006,             0.97711,             0.97927,             0.98729,             0.54783,            0.032146,           0.0053563,           0.0013242,             0.00901,             0.00901,             0.00901
                  17,            0.037094,           0.0060249,           0.0039165,             0.96837,             0.97667,             0.98907,             0.54827,             0.03204,           0.0053752,           0.0019826,            0.008944,            0.008944,            0.008944
                  18,            0.036862,           0.0057251,           0.0037651,             0.98357,             0.97986,             0.98848,             0.53077,            0.032168,           0.0053733,           0.0014622,            0.008878,            0.008878,            0.008878
                  19,             0.03532,            0.005816,           0.0035398,             0.98425,             0.98975,             0.99013,             0.54586,            0.032221,           0.0052649,           0.0012042,            0.008812,            0.008812,            0.008812
                  20,            0.035532,            0.005926,           0.0033312,             0.98528,              0.9909,             0.99192,             0.56262,            0.030706,            0.005247,           0.0013511,            0.008746,            0.008746,            0.008746
                  21,            0.034702,           0.0058713,           0.0025925,             0.98887,             0.99192,             0.99419,             0.54773,            0.029951,           0.0051357,            0.001044,             0.00868,             0.00868,             0.00868
                  22,            0.034364,           0.0058813,           0.0024714,             0.98226,             0.98884,              0.9919,             0.56126,            0.029896,           0.0050716,           0.0011596,            0.008614,            0.008614,            0.008614
                  23,            0.034423,           0.0055195,           0.0029975,             0.98433,             0.97315,             0.98565,             0.53931,            0.031376,            0.005121,           0.0010761,            0.008548,            0.008548,            0.008548
                  24,            0.033798,           0.0056883,           0.0028267,             0.98934,             0.98769,             0.99258,             0.55142,            0.030437,           0.0051915,           0.0010787,            0.008482,            0.008482,            0.008482
                  25,            0.033057,           0.0057143,           0.0024261,             0.96305,             0.98081,             0.98739,             0.55885,            0.030804,            0.005038,           0.0016906,            0.008416,            0.008416,            0.008416
                  26,            0.033014,           0.0057455,             0.00266,              0.9869,              0.9906,             0.98819,              0.5639,            0.030384,           0.0050053,          0.00093248,             0.00835,             0.00835,             0.00835
                  27,            0.033342,           0.0057399,           0.0025192,             0.98635,             0.98323,             0.98862,             0.58104,            0.029135,           0.0051186,          0.00099559,            0.008284,            0.008284,            0.008284
                  28,            0.033393,           0.0055371,           0.0024374,             0.99604,             0.98986,             0.99254,             0.57238,            0.030007,           0.0049984,           0.0010864,            0.008218,            0.008218,            0.008218
                  29,            0.032858,           0.0056724,           0.0030157,             0.98579,             0.98624,             0.99198,              0.5409,            0.031527,           0.0050463,          0.00099578,            0.008152,            0.008152,            0.008152
                  30,            0.032582,           0.0053178,           0.0022153,              0.9905,             0.99525,             0.99362,             0.57583,            0.029924,           0.0049785,           0.0012376,            0.008086,            0.008086,            0.008086
                  31,            0.032145,            0.005452,             0.00231,             0.99192,             0.99206,             0.99243,              0.5719,            0.029502,           0.0050323,          0.00084252,             0.00802,             0.00802,             0.00802
                  32,            0.032581,           0.0055049,           0.0024355,             0.98433,             0.98605,             0.99372,             0.56033,            0.030366,           0.0050946,           0.0011271,            0.007954,            0.007954,            0.007954
                  33,            0.032071,           0.0053385,           0.0024989,             0.99556,             0.98727,             0.99304,             0.57783,            0.029508,           0.0049489,          0.00081688,            0.007888,            0.007888,            0.007888
                  34,            0.032771,           0.0053874,           0.0022551,             0.99268,              0.9841,             0.99318,             0.59209,            0.028496,           0.0050517,           0.0011766,            0.007822,            0.007822,            0.007822
                  35,            0.031938,           0.0053241,           0.0020167,             0.99492,             0.99045,             0.99325,             0.59713,            0.028713,           0.0049367,           0.0007767,            0.007756,            0.007756,            0.007756
                  36,            0.030804,           0.0055162,           0.0018378,             0.98991,             0.98275,             0.99114,             0.59437,            0.028932,            0.005018,           0.0010496,             0.00769,             0.00769,             0.00769
                  37,            0.031298,           0.0053488,           0.0021603,             0.98661,             0.98557,              0.9938,             0.59652,            0.029178,           0.0050034,          0.00085527,            0.007624,            0.007624,            0.007624
                  38,            0.031468,           0.0054199,           0.0020425,             0.98355,             0.99513,             0.99455,             0.58539,            0.028546,           0.0049633,          0.00097635,            0.007558,            0.007558,            0.007558
                  39,            0.031086,           0.0053951,           0.0020782,             0.99204,              0.9975,             0.99492,             0.57195,            0.028603,           0.0049079,          0.00072813,            0.007492,            0.007492,            0.007492
                  40,            0.031029,           0.0054795,           0.0017259,             0.98558,             0.98764,               0.993,             0.58211,            0.029029,           0.0049286,           0.0011449,            0.007426,            0.007426,            0.007426
                  41,            0.031116,           0.0055232,            0.002358,              0.9897,             0.99323,             0.99419,             0.59033,            0.029799,           0.0049045,          0.00090123,             0.00736,             0.00736,             0.00736
                  42,            0.031013,           0.0052693,           0.0021112,             0.98707,             0.98803,             0.99319,             0.58353,            0.029067,           0.0049131,          0.00081815,            0.007294,            0.007294,            0.007294
                  43,            0.030433,           0.0053637,           0.0016452,             0.99449,             0.99168,             0.99441,             0.59856,            0.029063,           0.0049263,          0.00069156,            0.007228,            0.007228,            0.007228
                  44,            0.030315,           0.0053342,           0.0016373,             0.99111,              0.9922,              0.9936,             0.58238,            0.029459,           0.0048932,           0.0007869,            0.007162,            0.007162,            0.007162
                  45,            0.029632,           0.0053601,           0.0017252,             0.99418,             0.99792,             0.99461,             0.59884,            0.028383,           0.0048356,          0.00055208,            0.007096,            0.007096,            0.007096
                  46,            0.030085,            0.005322,           0.0018481,             0.98761,             0.99274,             0.98942,             0.57771,            0.029013,           0.0048519,          0.00055991,             0.00703,             0.00703,             0.00703
                  47,            0.029819,           0.0052108,           0.0015003,             0.99685,             0.99168,             0.99333,             0.60162,            0.028874,           0.0048094,           0.0005504,            0.006964,            0.006964,            0.006964
                  48,            0.029933,           0.0050398,           0.0017332,             0.99117,             0.99414,             0.99402,              0.5948,             0.02824,           0.0047833,          0.00070148,            0.006898,            0.006898,            0.006898
                  49,            0.030281,           0.0052287,            0.001771,             0.98407,             0.98563,             0.97825,             0.56898,            0.028459,           0.0048419,          0.00061547,            0.006832,            0.006832,            0.006832
                  50,            0.030261,           0.0052935,            0.001467,             0.99305,              0.9972,               0.995,             0.56906,            0.029478,           0.0049038,          0.00065477,            0.006766,            0.006766,            0.006766
                  51,            0.030529,             0.00538,           0.0018441,             0.98882,             0.99577,              0.9949,              0.6011,            0.027954,           0.0048543,          0.00058643,              0.0067,              0.0067,              0.0067
                  52,            0.029695,           0.0051667,           0.0016935,             0.99231,             0.99461,             0.99475,             0.57609,            0.028981,           0.0048828,          0.00054016,            0.006634,            0.006634,            0.006634
                  53,            0.029586,           0.0051303,           0.0014833,             0.99673,             0.99792,             0.99459,             0.58931,            0.028349,           0.0048148,          0.00055182,            0.006568,            0.006568,            0.006568
                  54,            0.029736,           0.0049607,           0.0019233,             0.99605,             0.99792,             0.99395,             0.58355,            0.028562,           0.0048326,          0.00059303,            0.006502,            0.006502,            0.006502
                  55,            0.030045,           0.0051923,           0.0016395,             0.99349,             0.99366,              0.9901,             0.60824,            0.028208,           0.0047643,          0.00058036,            0.006436,            0.006436,            0.006436
                  56,            0.029721,           0.0052143,            0.002038,             0.98914,             0.99366,             0.98748,              0.5878,             0.02845,           0.0047873,          0.00058764,             0.00637,             0.00637,             0.00637
                  57,            0.029258,           0.0053079,           0.0017859,               0.988,             0.99112,             0.99317,             0.60732,             0.02771,           0.0048075,           0.0010772,            0.006304,            0.006304,            0.006304
                  58,            0.029149,           0.0050533,           0.0017385,              0.9942,             0.99628,             0.99377,             0.59535,            0.028602,           0.0048055,          0.00057089,            0.006238,            0.006238,            0.006238
                  59,            0.028945,           0.0050206,           0.0015973,             0.99005,             0.99414,             0.99417,             0.60521,            0.027695,           0.0048012,          0.00055303,            0.006172,            0.006172,            0.006172
                  60,            0.028676,           0.0051676,            0.001456,             0.99513,              0.9967,               0.995,               0.603,            0.027601,           0.0048301,          0.00054547,            0.006106,            0.006106,            0.006106
                  61,            0.028325,           0.0050328,           0.0014024,             0.99696,              0.9967,             0.99423,             0.59857,            0.028036,           0.0047879,           0.0005375,             0.00604,             0.00604,             0.00604
                  62,            0.028775,           0.0048923,           0.0014106,             0.99701,             0.99642,             0.99379,             0.60582,            0.027769,           0.0047682,          0.00051346,            0.005974,            0.005974,            0.005974
                  63,            0.028921,           0.0049993,           0.0011837,             0.99452,             0.99597,               0.995,             0.58895,            0.028412,           0.0047901,          0.00046261,            0.005908,            0.005908,            0.005908
                  64,            0.028805,           0.0051286,           0.0012515,             0.99353,             0.99565,             0.99469,              0.6099,             0.02782,           0.0047839,          0.00048534,            0.005842,            0.005842,            0.005842
                  65,            0.028607,           0.0052125,           0.0012044,             0.99377,             0.99776,             0.99496,             0.61094,            0.027525,           0.0047487,          0.00048751,            0.005776,            0.005776,            0.005776
                  66,            0.028321,           0.0050485,           0.0010659,             0.99845,             0.99792,             0.99498,             0.60293,            0.027767,           0.0047052,          0.00042987,             0.00571,             0.00571,             0.00571
                  67,            0.028454,            0.005073,           0.0015483,              0.9948,             0.99622,               0.995,             0.61269,            0.027459,           0.0047417,          0.00050618,            0.005644,            0.005644,            0.005644
                  68,             0.02872,           0.0050579,            0.001261,              0.9942,             0.99675,             0.99498,             0.60704,            0.027643,           0.0047859,          0.00044342,            0.005578,            0.005578,            0.005578
                  69,            0.028017,           0.0049289,           0.0012681,             0.99731,             0.99664,               0.995,             0.62211,            0.027729,           0.0047558,          0.00045794,            0.005512,            0.005512,            0.005512
                  70,            0.027885,           0.0047983,           0.0014875,             0.99096,             0.99224,             0.99086,             0.59105,             0.02836,           0.0047962,          0.00046992,            0.005446,            0.005446,            0.005446
                  71,            0.028422,           0.0052179,           0.0015495,             0.99055,             0.99247,             0.99228,             0.60251,            0.027868,           0.0047428,          0.00076469,             0.00538,             0.00538,             0.00538
                  72,            0.028118,           0.0049769,           0.0015832,             0.99389,              0.9939,             0.99296,             0.59111,            0.028022,           0.0047322,          0.00071196,            0.005314,            0.005314,            0.005314
                  73,            0.027764,           0.0051193,           0.0012517,             0.99772,             0.99666,             0.99496,             0.61339,            0.027082,           0.0047329,          0.00043158,            0.005248,            0.005248,            0.005248
                  74,             0.02777,           0.0049472,           0.0012373,              0.9974,             0.99792,             0.99494,             0.60521,            0.028025,           0.0047164,          0.00045265,            0.005182,            0.005182,            0.005182
                  75,            0.027892,           0.0049524,           0.0011081,             0.99332,             0.99792,             0.99417,             0.60686,            0.027425,           0.0047622,          0.00043131,            0.005116,            0.005116,            0.005116
                  76,            0.027803,            0.005056,           0.0010864,             0.99722,             0.99792,             0.99479,             0.62105,            0.027268,           0.0046726,          0.00042024,             0.00505,             0.00505,             0.00505
                  77,            0.027773,            0.004742,           0.0011001,             0.99342,             0.99616,             0.99348,             0.61048,            0.027562,           0.0047451,          0.00040588,            0.004984,            0.004984,            0.004984
                  78,            0.027776,            0.004855,           0.0013611,             0.99626,             0.99375,             0.99448,             0.61259,            0.027477,           0.0046833,          0.00046582,            0.004918,            0.004918,            0.004918
                  79,            0.027272,           0.0049548,          0.00085993,             0.99449,             0.99553,             0.99494,             0.62336,             0.02712,           0.0046499,          0.00036168,            0.004852,            0.004852,            0.004852
                  80,             0.02728,           0.0049577,          0.00097296,              0.9938,             0.99382,             0.99062,             0.61453,            0.027217,           0.0046847,          0.00041472,            0.004786,            0.004786,            0.004786
                  81,            0.027488,           0.0048723,           0.0009528,             0.99809,             0.99812,               0.995,             0.61023,            0.027361,           0.0046773,          0.00035298,             0.00472,             0.00472,             0.00472
                  82,            0.027028,           0.0048525,           0.0012201,             0.99201,             0.99208,             0.98954,             0.61142,            0.027749,           0.0046846,          0.00040694,            0.004654,            0.004654,            0.004654
                  83,            0.026983,           0.0049795,          0.00096864,             0.99402,             0.99797,             0.99496,             0.61468,             0.02744,           0.0046896,          0.00038845,            0.004588,            0.004588,            0.004588
                  84,            0.027337,           0.0048751,           0.0011215,             0.99809,             0.99663,               0.995,             0.61353,            0.027508,           0.0046476,          0.00037673,            0.004522,            0.004522,            0.004522
                  85,            0.027185,           0.0049361,           0.0012451,             0.99447,             0.99711,             0.99494,             0.62579,            0.026966,           0.0046237,          0.00038395,            0.004456,            0.004456,            0.004456
                  86,            0.026898,           0.0048769,           0.0011652,             0.99282,             0.99686,             0.99492,             0.61609,            0.027633,           0.0046416,          0.00039837,             0.00439,             0.00439,             0.00439
                  87,            0.027075,            0.004958,           0.0010821,             0.99395,             0.99679,             0.99492,             0.61712,            0.027264,           0.0046601,          0.00037951,            0.004324,            0.004324,            0.004324
                  88,             0.02657,           0.0046574,           0.0011261,              0.9903,              0.9973,             0.99481,             0.61497,            0.027287,           0.0046842,          0.00037444,            0.004258,            0.004258,            0.004258
                  89,            0.026871,           0.0049681,           0.0012894,             0.98925,             0.99045,             0.98978,             0.60032,            0.027553,           0.0046746,          0.00034402,            0.004192,            0.004192,            0.004192
                  90,            0.026169,           0.0048271,           0.0013012,             0.98889,             0.99324,             0.99024,             0.60899,            0.027129,           0.0046527,          0.00036981,            0.004126,            0.004126,            0.004126
                  91,            0.026675,           0.0048881,          0.00097782,             0.98895,             0.99319,             0.98934,             0.61481,            0.027216,           0.0046254,          0.00034013,             0.00406,             0.00406,             0.00406
                  92,              0.0269,           0.0048637,          0.00093181,             0.98953,             0.99382,             0.99006,             0.60608,            0.027819,            0.004667,          0.00033821,            0.003994,            0.003994,            0.003994
                  93,            0.026423,           0.0049224,          0.00093912,             0.98966,             0.99396,             0.98968,             0.60883,            0.027434,           0.0046337,          0.00033954,            0.003928,            0.003928,            0.003928
                  94,            0.026105,           0.0047781,          0.00086329,             0.99051,             0.98947,             0.99061,             0.61059,            0.027381,            0.004657,           0.0003231,            0.003862,            0.003862,            0.003862
                  95,            0.026114,           0.0047995,          0.00076499,             0.99024,             0.99367,             0.99032,             0.60876,            0.027174,           0.0046424,          0.00032337,            0.003796,            0.003796,            0.003796
                  96,            0.026452,           0.0047822,          0.00075111,             0.99371,             0.99792,             0.99498,             0.60727,            0.027047,           0.0046425,          0.00033327,             0.00373,             0.00373,             0.00373
                  97,            0.026258,           0.0047769,          0.00078572,             0.99423,             0.99808,               0.995,             0.61617,            0.026801,           0.0046471,          0.00031455,            0.003664,            0.003664,            0.003664
                  98,            0.025871,           0.0046723,          0.00093766,             0.99377,             0.99854,             0.99489,             0.61871,            0.026917,           0.0046311,          0.00034344,            0.003598,            0.003598,            0.003598
                  99,            0.026045,           0.0048585,           0.0011452,             0.99064,               0.994,             0.99023,             0.61897,            0.027219,           0.0046209,          0.00032571,            0.003532,            0.003532,            0.003532
                 100,            0.025956,           0.0048617,          0.00081218,              0.9925,             0.99838,             0.99496,             0.61954,            0.027033,           0.0046346,          0.00032121,            0.003466,            0.003466,            0.003466
                 101,            0.025596,           0.0046307,          0.00077442,             0.99847,             0.99719,               0.995,             0.61945,            0.026959,           0.0046067,          0.00030951,              0.0034,              0.0034,              0.0034
                 102,            0.026057,           0.0046767,          0.00085315,             0.99371,             0.99651,             0.99494,             0.61639,            0.027375,           0.0046421,          0.00036273,            0.003334,            0.003334,            0.003334
                 103,            0.025621,           0.0048427,          0.00090455,             0.99392,             0.99806,             0.99496,             0.61289,            0.026948,           0.0046304,          0.00029369,            0.003268,            0.003268,            0.003268
                 104,            0.025786,            0.004591,          0.00082536,             0.99367,             0.99638,             0.99496,             0.62388,             0.02679,           0.0046112,          0.00027643,            0.003202,            0.003202,            0.003202
                 105,            0.025743,           0.0046915,          0.00074642,             0.98959,             0.99316,             0.99166,             0.61243,            0.026886,           0.0046233,           0.0002969,            0.003136,            0.003136,            0.003136
                 106,            0.026094,           0.0046823,          0.00072485,             0.99835,             0.99726,               0.995,             0.61458,            0.026896,           0.0045856,          0.00030559,             0.00307,             0.00307,             0.00307
                 107,            0.025248,           0.0046346,          0.00075129,             0.99413,             0.99723,             0.99496,             0.62399,            0.026544,           0.0045667,           0.0002595,            0.003004,            0.003004,            0.003004
                 108,            0.024803,           0.0046756,            0.000557,              0.9986,             0.99523,               0.995,             0.62073,            0.026504,           0.0045987,          0.00026505,            0.002938,            0.002938,            0.002938
                 109,            0.025318,           0.0045555,          0.00061414,             0.99668,              0.9978,               0.995,             0.62171,            0.026861,           0.0045475,           0.0002643,            0.002872,            0.002872,            0.002872
                 110,            0.025532,            0.004821,          0.00063422,             0.99479,             0.99718,               0.995,             0.62264,            0.026829,           0.0046131,          0.00026449,            0.002806,            0.002806,            0.002806
                 111,            0.025105,           0.0044842,          0.00084342,             0.99508,             0.99661,             0.99496,             0.62081,            0.027114,           0.0046368,           0.0002667,             0.00274,             0.00274,             0.00274
                 112,            0.025137,           0.0048382,           0.0010643,             0.99803,             0.99836,               0.995,             0.61694,            0.027029,              0.0046,          0.00036103,            0.002674,            0.002674,            0.002674
                 113,            0.024989,           0.0047544,          0.00070387,             0.99365,             0.99247,             0.99027,              0.6177,             0.02702,           0.0046297,          0.00029064,            0.002608,            0.002608,            0.002608
                 114,            0.024897,           0.0046518,           0.0006881,             0.99429,             0.99793,             0.99496,             0.62247,            0.026955,            0.004602,           0.0002592,            0.002542,            0.002542,            0.002542
                 115,            0.024859,           0.0046762,          0.00059242,             0.99444,             0.99595,             0.99496,             0.61687,            0.027089,           0.0045813,          0.00024123,            0.002476,            0.002476,            0.002476
                 116,            0.025156,           0.0046933,          0.00070376,             0.99844,             0.99522,               0.995,             0.62806,            0.026604,           0.0045564,          0.00024305,             0.00241,             0.00241,             0.00241
                 117,             0.02496,           0.0046063,          0.00048913,             0.99222,             0.99056,             0.98924,             0.62378,             0.02659,           0.0045724,          0.00023854,            0.002344,            0.002344,            0.002344
                 118,            0.024649,           0.0046332,          0.00057295,             0.99828,              0.9952,               0.995,             0.63287,            0.026693,           0.0046008,          0.00023929,            0.002278,            0.002278,            0.002278
                 119,            0.024792,           0.0046911,           0.0006886,             0.99743,             0.99731,               0.995,             0.61844,            0.026664,           0.0045984,           0.0002376,            0.002212,            0.002212,            0.002212
                 120,            0.024733,           0.0046411,          0.00059866,             0.99327,             0.99176,             0.98996,             0.62306,            0.026861,            0.004605,          0.00023043,            0.002146,            0.002146,            0.002146
                 121,            0.024856,           0.0047629,           0.0005768,             0.99326,             0.99761,             0.99496,             0.63427,            0.026587,           0.0046007,          0.00022457,             0.00208,             0.00208,             0.00208
                 122,            0.024575,           0.0046686,          0.00070881,             0.99279,             0.99586,             0.99496,               0.626,            0.027212,           0.0046267,          0.00021709,            0.002014,            0.002014,            0.002014
                 123,            0.024461,           0.0045697,          0.00070477,             0.99778,             0.99523,             0.99498,             0.62505,            0.026964,           0.0046246,          0.00022904,            0.001948,            0.001948,            0.001948
                 124,            0.024371,           0.0045782,           0.0006067,             0.99419,             0.99664,             0.99494,             0.62937,            0.026787,           0.0046034,          0.00022631,            0.001882,            0.001882,            0.001882
                 125,            0.024803,           0.0044984,          0.00061661,             0.99438,             0.99707,             0.99496,             0.61871,            0.026794,           0.0046263,          0.00021641,            0.001816,            0.001816,            0.001816
                 126,            0.024628,           0.0046351,           0.0006738,             0.99334,             0.99739,             0.99441,             0.62775,            0.026578,           0.0046006,          0.00021212,             0.00175,             0.00175,             0.00175
                 127,            0.024523,           0.0045018,          0.00052783,             0.99241,             0.99773,             0.99459,             0.61897,            0.026597,           0.0046139,          0.00020596,            0.001684,            0.001684,            0.001684
                 128,            0.024242,           0.0045452,          0.00042829,             0.99353,             0.99793,             0.99496,              0.6216,            0.026652,           0.0046072,          0.00019664,            0.001618,            0.001618,            0.001618
                 129,            0.024326,           0.0045383,          0.00042163,             0.99396,             0.99804,             0.99496,             0.61671,            0.026716,           0.0046037,          0.00019076,            0.001552,            0.001552,            0.001552
                 130,            0.024239,           0.0046579,           0.0006653,             0.99046,             0.99318,             0.99036,             0.61885,            0.026636,           0.0045655,          0.00018941,            0.001486,            0.001486,            0.001486
                 131,            0.024288,           0.0046231,          0.00056117,             0.99488,              0.9967,             0.99496,             0.61669,            0.026893,           0.0045848,          0.00019449,             0.00142,             0.00142,             0.00142
                 132,            0.023997,           0.0046535,          0.00058688,              0.9988,             0.99623,               0.995,             0.62541,            0.026644,           0.0045981,          0.00019006,            0.001354,            0.001354,            0.001354
                 133,            0.024157,           0.0044831,          0.00061231,             0.99844,             0.99683,               0.995,             0.62398,             0.02645,           0.0045925,           0.0001803,            0.001288,            0.001288,            0.001288
                 134,             0.02388,           0.0045631,          0.00049048,             0.99478,             0.99644,             0.99474,             0.62431,             0.02657,           0.0045891,          0.00017411,            0.001222,            0.001222,            0.001222
                 135,            0.023517,           0.0046635,           0.0006031,             0.99807,             0.99633,               0.995,             0.62491,             0.02663,           0.0046082,          0.00017628,            0.001156,            0.001156,            0.001156
                 136,            0.023656,           0.0045458,          0.00066798,             0.99864,             0.99672,               0.995,             0.63007,            0.026366,           0.0045926,          0.00017042,             0.00109,             0.00109,             0.00109
                 137,             0.02354,           0.0046311,          0.00055005,             0.99869,             0.99625,               0.995,             0.62363,            0.026719,            0.004604,          0.00016703,            0.001024,            0.001024,            0.001024
                 138,            0.024134,           0.0045103,          0.00053503,             0.99887,             0.99626,               0.995,             0.62516,            0.026863,           0.0046142,          0.00016677,            0.000958,            0.000958,            0.000958
                 139,             0.02394,           0.0045756,          0.00048684,             0.99882,             0.99625,               0.995,             0.62494,             0.02671,           0.0045909,          0.00016613,            0.000892,            0.000892,            0.000892
                 140,            0.022953,           0.0044341,          0.00038636,              0.9943,             0.99248,             0.99069,             0.62873,            0.026638,           0.0045785,          0.00016048,            0.000826,            0.000826,            0.000826
                 141,             0.02321,           0.0044431,          0.00032869,             0.99449,             0.99266,             0.99032,             0.62723,             0.02668,           0.0045667,          0.00015638,             0.00076,             0.00076,             0.00076
                 142,            0.023386,           0.0043826,          0.00037229,             0.99482,              0.9967,             0.99496,             0.62156,            0.026574,           0.0045827,          0.00015113,            0.000694,            0.000694,            0.000694
                 143,            0.023563,           0.0044153,           0.0003615,              0.9904,             0.99281,             0.99037,             0.62468,            0.026563,           0.0045726,          0.00014671,            0.000628,            0.000628,            0.000628
                 144,            0.023406,           0.0046589,          0.00050578,             0.99438,             0.99771,             0.99474,              0.6234,            0.026474,           0.0045673,          0.00014281,            0.000562,            0.000562,            0.000562
                 145,            0.023356,           0.0045175,          0.00043535,             0.99827,             0.99744,               0.995,             0.62426,            0.026599,           0.0045826,          0.00013714,            0.000496,            0.000496,            0.000496
                 146,            0.023037,           0.0045416,          0.00043279,             0.99858,             0.99714,               0.995,             0.62809,            0.026496,           0.0045684,          0.00013623,             0.00043,             0.00043,             0.00043
                 147,            0.023411,           0.0045593,          0.00036572,             0.99864,             0.99713,               0.995,             0.62425,            0.026547,           0.0045687,          0.00013432,            0.000364,            0.000364,            0.000364
                 148,             0.02303,           0.0045235,          0.00037883,             0.99868,             0.99689,               0.995,             0.62903,            0.026485,           0.0045764,          0.00013307,            0.000298,            0.000298,            0.000298
                 149,            0.022926,           0.0044409,          0.00032312,             0.99868,             0.99686,               0.995,              0.6266,            0.026587,           0.0045752,          0.00013132,            0.000232,            0.000232,            0.000232
